overall_accuracy,easy_accuracy,medium_accuracy,hard_accuracy,avg_time_taken,avg_quality_score,total_hints_used,hard_questions_attempted,label,claimed_experience_years,claimed_skill_count
0.8051728269043781,0.9713223708099136,0.7326921090987409,0.6996963540545702,16.171344854523994,0.6499771945450751,1.6454976486391657,1,Advanced,6,2
0.5943229671639886,0.8006778154494089,0.8403071775293665,0.2020063719073794,50.49234866220962,0.5392130619094953,2.326407309893258,4,Intermediate,1,3
0.2719323655513289,0.4988681307413236,0.1431494403380936,0.0,79.22449315914093,0.3446266606778332,4.330138581607108,1,Beginner,9,2
0.7356507383357932,0.8417674321807266,0.7405064400890389,0.1200121725975955,37.93731540558388,0.4916785975615497,0.0,3,Intermediate,1,4
0.5837407798772176,0.7802442793403692,0.4201090174251571,0.0,38.48879813440187,0.4468118679122962,0.0,3,Intermediate,8,4
0.5362266461197693,1.0,0.4967954045560484,0.0,41.05333577194962,0.395146722034411,1.5426310244377468,1,Intermediate,0,4
0.9135688556087356,1.0,0.8739204878212982,0.8288278204258903,34.229166699396735,0.9768545527170848,0.191175406667391,3,Expert,7,3
0.1873023234648135,0.4808100817312417,0.4455347601712131,0.1172176130155358,67.31097434528795,0.2592488424469061,1.2716267380848487,1,Beginner,8,3
1.0,1.0,1.0,0.9713218478661764,17.323613134130873,0.9733237364597768,0.0711470505171617,3,Expert,5,3
0.5961722253045991,0.8594469991819638,0.5516203127284023,0.1915338354669339,28.07961813286997,0.4325774855345443,2.979590373650935,3,Intermediate,5,4
0.429988720233144,0.4526970870254548,0.0336551296660883,0.0453271004913054,46.25971504971682,0.1959740753141579,4.246547786501962,2,Beginner,9,4
0.2732298160700303,0.4610136087891712,0.1915285295266348,0.0,54.52726420221607,0.266666595435184,0.7937905582460134,3,Beginner,3,4
0.7311131150695523,0.990354855782748,0.8881068198831364,0.7064333159270082,16.59376292835855,0.8490762481534634,1.7925078956380085,1,Advanced,10,4
0.1623826462557573,0.7028623552911992,0.1973571426673032,0.0,43.55731594615002,0.4692028286023953,0.0,4,Beginner,5,2
0.7790133327088755,1.0,0.6201325664467829,0.4986092694009773,28.66336968934061,0.6102533943847294,0.7105001792724098,3,Advanced,3,3
0.2523931505183988,0.5190697227118289,0.2234711209640806,0.0572640018888038,54.07187373825852,0.4621284307426306,2.5584784147091253,1,Beginner,7,4
0.8410262570201892,0.9928930732266013,0.8866329418286439,0.7300864952505188,7.566141875254056,0.992316484284001,0.0,4,Expert,0,3
0.9142917507216768,1.0,0.7774180738074207,0.882740700855303,4.607500293907465,0.8705924412918774,0.0,2,Expert,8,3
0.4109274141965903,0.6904510280140015,0.1939886594764176,0.2196914722106934,48.51646674723147,0.0206272871062807,1.4964363813506738,3,Beginner,4,2
0.9697036082164472,1.0,1.0,0.6206839336864342,17.93428015666808,0.9338529284033176,0.0428764728969863,1,Expert,8,3
0.804579464049032,0.9895082410206169,0.7947108149033602,1.0,26.10284966518841,0.908047030949054,0.149828458378063,4,Expert,2,4
0.4702495993289684,0.7454737218601526,0.4648416785120948,0.1068767921479117,44.43439122383497,0.6463976075441078,1.3448697104675995,4,Intermediate,4,3
0.5594341203438146,0.763719998042673,0.6712821624403028,0.115932678530844,18.121992475853208,0.65318334338287,0.9629030104338868,3,Intermediate,8,3
0.3954611124150073,0.4147780369632782,0.4663457186779366,0.0099404204994467,20.173569852222244,0.1432434435620546,1.4684322589825172,3,Beginner,8,4
0.8557210774556891,1.0,0.9161857854708902,1.0,6.812864714479984,0.92145479062276,0.7213247797649844,4,Expert,5,4
0.9053414767594332,0.9913250680476816,0.9584939270939632,0.6921432706516222,19.17500138497455,0.7646026519323472,0.4261261567757302,3,Expert,8,4
0.7142541558284276,0.8555939350132401,0.624418106213318,0.2549499400475066,31.54057450247217,0.5607473478387015,3.734386246197682,1,Intermediate,0,2
0.4928366844212141,0.1428551151970868,0.1575926461665812,0.1320278427406204,40.24069912121339,0.0800721026295686,1.3593944074249942,3,Beginner,5,4
0.4943439470378279,0.8965496774166279,0.3983696623215524,0.425676007788384,27.06717085031432,0.5751628148933698,2.5659776297431343,1,Intermediate,1,2
0.4069636506155842,0.5803370023968409,0.0,0.1242637593254787,35.92498930786903,0.2199149642439667,1.395371383065465,3,Beginner,3,4
0.1705927003727353,0.8045793344720864,0.3842777472957529,0.0,22.462448159386547,0.0,2.184756738101048,4,Beginner,6,4
0.678759512664784,0.979329116866674,0.8234982065457753,0.1919229124670198,44.005402554341096,0.547346984731176,0.7936480906168004,4,Advanced,3,2
0.607737135125025,0.93359651882872,0.7900523571822136,0.4081175839348738,39.81735594542127,0.777580684428266,1.4612224425220537,3,Advanced,3,4
0.701014779141085,0.8593705816715679,0.8322030785622228,0.6305583313663926,30.75347331807569,0.7706623993724928,0.2559891238315089,4,Advanced,4,3
0.823522481135952,1.0,0.8452730610065924,0.7526316135408199,23.001666076799232,0.8143844442735301,0.5776645407277162,4,Expert,6,4
0.9212634852862034,1.0,0.9363199568888572,0.9064175736759544,4.982337547596577,0.8694981219930891,0.0,3,Expert,4,2
0.5593428069120765,0.8129386946460138,0.7039284502160297,0.1970363210246222,25.180759532978502,0.2425626983773172,1.0586855061043172,4,Intermediate,10,4
0.9705635184002416,0.982183140131328,0.8396909933105988,0.5747262849716421,29.78579476511576,0.8177460572577707,0.5440689606913921,1,Expert,7,2
0.9524454627837644,0.9667222283228648,0.9981586184542904,0.766683948093367,10.104069154579696,0.9869107789945536,0.5389836990213859,4,Expert,9,2
0.8213069281851587,0.9008772370666204,0.6759637201377307,0.5885474362441356,23.227253385160004,0.7168284054311163,1.2507733552971363,3,Advanced,10,3
0.3483901055690229,0.2609377863993221,0.2213859309498177,0.0369760802693914,76.43998125338159,0.0814293130620665,2.4139835961012066,1,Beginner,9,3
0.2694631667124102,0.6468014207326865,0.4232968054160044,0.0987009177779551,10.630657371028498,0.3456550093545389,3.1080503598488667,3,Beginner,8,2
1.0,1.0,0.8158142875919975,0.7506144637510536,10.201740729210774,0.8483305284333782,0.0,2,Expert,2,2
0.6566059547353736,0.924477957554636,0.6571313196664028,0.6590141913363062,17.23248846393679,0.851224150585952,0.2195597561609921,2,Advanced,6,3
0.9251641176299223,0.96611135812779,0.9458141149229576,0.5803901344708852,17.43572626523867,0.7865142800114513,0.0,4,Expert,5,4
0.7505345474275897,0.8993431988183695,0.5439486420198982,0.0,10.730635327478248,0.5194114305343803,1.1419373304288254,3,Intermediate,7,4
0.4753796811274715,0.8232205426324817,0.4636362213342677,0.2318170551696836,39.58028641375536,0.4919937733357233,2.586325916873032,4,Intermediate,7,2
0.8074354283279236,0.942322483891498,0.8633622415633427,0.5565137274498586,25.582643872514872,0.7365304430732555,0.8163455983755541,2,Advanced,8,4
0.7157534818670711,1.0,0.6576022686413017,0.0214484767747445,40.88728282947066,0.6276291355788789,2.2257079833187223,4,Intermediate,8,3
0.2105678712343894,0.4984088723986083,0.1297571738847324,0.0,46.42240289595564,0.1158126673962235,0.0,2,Beginner,8,2
0.6353699094271331,0.9281213346507936,0.8299526757217931,0.1558732712447291,24.536462974192343,0.901923014945943,1.2853377483518875,4,Advanced,6,3
0.8856834922578761,0.962152748128066,0.7721703904155667,0.6172230944834133,30.06947926243177,0.8583551038789379,0.1659632089070097,4,Expert,5,2
0.7521698171059916,1.0,1.0,0.3534282404468092,30.26557250493574,0.7870557422570778,0.7713380400603234,2,Advanced,0,3
0.66904825428694,0.9994142201551328,0.9429860975180174,0.7721858404619456,43.03930483252868,0.7361543323587115,0.2821605290378846,2,Advanced,6,3
0.8538285613290613,0.9980099203713916,0.7179095742997571,0.1418318066676064,24.401604426138505,0.6183361825074859,0.3993387357656399,1,Intermediate,4,4
0.6801236581185184,0.989430555963261,0.8986675178672429,0.6898920970494729,26.4054099491804,1.0,1.2381735875794573,1,Advanced,1,4
0.2746320699529551,0.646717925145516,0.1897011129806192,0.0695283511182681,49.09806034278184,0.1290856498362638,2.2781383142018816,2,Beginner,4,4
0.4619708387798751,0.7854403397542328,0.6598959349698237,0.0500022828784404,39.28055166843143,0.6120270215951442,1.4117545497069,3,Intermediate,5,4
0.374333005790284,0.524945838390465,0.3227741668818606,0.0077665890140549,44.97911022834977,0.4479204475441151,2.1633429810158646,1,Beginner,8,2
0.1126701125159446,0.5607657148400397,0.2584745037989849,0.0,44.48287702448051,0.3080628844485752,0.0,1,Beginner,7,4
0.911080792605254,1.0,0.9093494502610456,0.8986696450796339,16.622238895247214,0.914751402126784,0.0,3,Expert,9,2
0.4561851724320007,0.7639316956835475,0.6653721252950212,0.2667413093816932,40.46358126099892,0.5421281523088284,1.5462032758149535,3,Intermediate,6,4
0.7646237056965508,0.939786525609635,0.573155330274949,0.5913791183999692,34.65342112242776,1.0,0.2261617476755372,1,Advanced,8,2
0.9317156052281436,0.9995759422236812,0.9045849899130538,0.7646646408056789,17.82060553384176,0.9875523977672196,0.0941019438744737,2,Expert,0,3
0.2152451541071444,0.7150300939993591,0.0662942833524189,0.142715966590152,87.86157634709798,0.3549676719857325,3.874662203486615,4,Beginner,4,4
0.252010987105331,0.4279751876748838,0.1089668186611424,0.0,27.54789300311593,0.3243089338594312,4.094573510675563,1,Beginner,3,3
1.0,1.0,0.9367361993989312,0.9937618998938168,8.650920912085024,0.8569108096984405,0.5332751189207138,4,Expert,6,4
0.2447767066198894,0.5858606168621164,0.0,0.0,76.93870668042447,0.1068866128088953,1.3548216323180404,4,Beginner,9,2
0.5735673526012226,0.7275696589957739,0.4807536695618583,0.288088649261726,42.13942949812162,0.3913139257718138,1.6616623863795537,3,Intermediate,1,4
0.3108485593972351,0.8141227925526757,0.525608001323128,0.0231248619967881,73.57590321096706,0.3053364715476937,5.630536540051621,4,Beginner,7,2
0.670220076345929,0.9926984767226468,0.5628057072403883,0.0,12.8705545859897,0.5382623065801637,0.90802119227002,2,Intermediate,7,3
0.5512402675818826,0.8091826824011046,0.6092216906719137,0.0177997509037158,43.56936498263961,0.3224361354409707,3.14273430193763,1,Intermediate,4,4
0.874790335549609,0.9577189183732436,0.9685833779989156,0.8048932972353077,4.833734681486044,0.9081171889265583,0.0830473157829126,4,Expert,8,3
0.7167737843712926,0.9503692487065164,0.8202497114273828,0.5681978441636313,27.442417432305724,0.6882787563281195,0.7003364597880217,4,Advanced,2,2
0.5518179943160988,0.8593493011328555,0.4538830900443418,0.0704170733484699,65.25937681428985,0.3018079770902738,3.304195915346669,3,Beginner,6,3
0.7018559977109491,0.9590479978710564,0.7405009695425567,0.1177025144200959,34.22247941171938,0.7491621073617831,0.2802402816765037,1,Advanced,0,3
0.8908228000831293,1.0,0.8834886056139521,0.7396722042984494,17.19904386450731,0.9975803150388012,0.1090208812340744,1,Expert,4,3
0.132774401469582,0.5095920955454666,0.0860657138351876,0.0,70.83539912993474,0.3409293777038659,3.5695313709209757,4,Beginner,7,4
0.7358220853799603,0.9585022764280318,0.9070277090608516,0.2353611880224538,32.36056133738374,0.7175405325392603,0.0,4,Advanced,2,3
0.8081599989795547,1.0,0.94191907782984,0.7460242131030316,18.08898642304929,0.6891166822108745,0.0428313056628996,3,Expert,9,2
0.3195946917262381,0.5761222692929908,0.2805082360929915,0.0,55.60274461348576,0.3993998955578225,3.5775569064841517,3,Beginner,5,4
0.899836102826913,1.0,0.8641084643301535,0.9095697021618656,14.160780738600312,0.8844191407431093,0.4644051546678794,1,Expert,0,4
0.5150028784755384,0.9723068913619892,0.9381007698982472,0.5654996606878832,30.84827637059613,0.6705988665193126,0.0,4,Advanced,1,3
0.678790939814699,0.8093866354529015,0.3957243638588096,0.1674284580385529,38.32813015664258,0.4257877354211432,2.053953505995324,3,Intermediate,8,4
0.4547667920111292,0.5197782992672163,0.0141207624996338,0.0,37.02183759085864,0.112641004398292,3.615318023519327,2,Beginner,5,3
0.8958572898962849,1.0,0.9693707137658868,1.0,12.137044934171293,0.8008195371407343,0.4672376307505521,3,Expert,6,4
0.40134685288339,0.5716133488595392,0.2992993003423722,0.0789537483143075,64.8099248329225,0.2485820773703431,0.7847132747314021,2,Beginner,1,2
0.1891572550374555,0.7154785339583032,0.0,0.0673818526582899,68.62624241413096,0.3733002786700961,3.255937617809689,4,Beginner,2,3
0.8835547693598431,0.9665219842422588,1.0,0.7470013623429935,22.77544794258477,0.8532277713854716,0.0,2,Expert,2,4
0.8719963294777054,0.9260917537741924,0.7941387697119188,0.8444814872123163,22.226617912063315,0.868661986160815,0.5273315598951921,3,Advanced,5,4
0.6390578969560758,0.9604320953243504,0.8242781816670026,0.3539666597383851,23.2507011799616,0.4825601199732772,1.1484637234832724,2,Advanced,5,2
0.6161109257072249,0.6122709508270019,0.4322831129266014,0.220730769402992,32.66024136656256,0.5716416094635156,2.289366555669705,2,Intermediate,8,3
0.8492712406873588,0.7584774278846675,0.697100994149114,0.3455746971295596,23.05171727789832,0.5739901690758649,1.392466255733936,2,Intermediate,3,4
0.9401608519655904,0.9777770018870636,0.9354967572908126,0.8211653354091315,5.567369431835031,0.9002157191022088,0.0862713805170582,3,Expert,7,3
0.1798778995808516,0.4219394360438444,0.1955109028646791,0.0296313464187175,22.39011528340429,0.152226295153376,1.7087374822146448,4,Beginner,7,4
0.5243443765780054,0.6699521308265819,0.8339573328133816,0.3023588764719189,34.15984569424639,0.4442873395876897,2.5823519297917352,4,Intermediate,9,4
0.8605493134027252,0.9728538217004244,0.8748978416803623,0.9347119594411056,29.82425435461571,0.8239365911264847,0.0,2,Expert,10,3
0.8871067390768662,0.9800372581442378,0.6924693430669064,0.8260281826806415,21.48280838478344,0.6877169002528016,1.5060813563052533,4,Advanced,10,4
0.1194194563341634,0.7693486651443026,0.2417346851436566,0.0,36.25327391545963,0.1474163488347538,4.299337801287793,3,Beginner,10,3
0.542470397923759,0.9115585287861288,0.332086367985678,0.1326683569579423,53.11844819744378,0.3387067429667938,2.3697611871649564,2,Intermediate,7,2
0.7964607212100767,0.95308589499383,0.8902859097844289,0.7672357544362627,10.997593518701471,0.9320591542125782,0.0803360374651113,1,Expert,4,4
0.4278021361166491,0.8602472367103157,0.5136071428899589,0.0562982598948156,23.2027768681007,0.5414621546380631,2.495539328162682,2,Intermediate,8,3
0.6247949279502365,0.8847934477182711,0.5150723925826624,0.487315203735929,24.116756178849197,0.500646146351474,1.5148858752075955,4,Intermediate,10,4
0.0758215357405616,0.6129758312882192,0.2990514803183972,0.0,45.39878011989148,0.3855805554207728,3.927286071997951,2,Beginner,5,2
0.4045304405857235,0.4334353973378283,0.1792712788825076,0.0710973763485215,45.78700197534366,0.2561743221294667,2.8447675979010585,4,Beginner,4,3
0.3429574885590756,0.7241193540315664,0.7072044366425879,0.1300375240988848,21.69436430074353,0.5344190546687645,0.9775875685689768,1,Intermediate,1,3
0.5875047896779095,0.8974816322863092,0.446197757615168,0.3083411220767004,30.43480686821586,0.4574985239438751,2.11100195982526,4,Intermediate,10,3
0.3865660495705317,0.4440023840639256,0.3625676793709685,0.1252451773112971,15.734472170192454,0.1046730739706522,3.191760604750928,3,Beginner,7,4
0.8034013533867413,1.0,0.8471968888639082,0.9163592261707646,16.312301765034547,0.8448163320408474,0.5827494906482749,3,Expert,9,4
0.9863689722605804,1.0,0.8715488198673333,0.7839951270714349,7.739642962368102,0.8636046186910692,0.0,4,Expert,1,4
0.9335732826552858,0.9269746210477448,1.0,0.8592830225322498,23.57534929962369,0.8685167642670386,0.0,3,Expert,8,3
0.9050944298959084,1.0,1.0,0.7169613153449648,22.44055776057076,0.913694326693138,0.0,2,Expert,4,4
0.7041591725446843,0.9924258052694253,0.985507577573438,0.5432128722755745,22.07295835578513,0.8108542042409334,1.108091872662178,2,Advanced,1,3
0.21123828076816,0.5559331619771805,0.0891800467859711,0.1071517186104527,74.95944796121991,0.1235077920856047,1.7438048938722108,4,Beginner,3,4
0.5478882484893235,0.7806813053857554,0.523935641595676,0.2138265661290249,33.185979431713406,0.4952967948985247,0.0565532030631603,3,Intermediate,6,3
0.795244494054427,0.9496172879503216,0.781862547814366,0.8726956136330912,8.787965509012446,0.9040068620670854,0.140972355247424,1,Expert,3,4
0.5832183675196986,0.7149578581944614,0.5032540849075421,0.0880825275585911,45.43610908033389,0.6767277279225776,2.556385586030883,3,Intermediate,9,3
0.0803277733590973,0.750261809647726,0.4281587639892905,0.0,17.10246890181557,0.3148552231510801,4.396257339525794,1,Beginner,3,3
0.9170842158187238,1.0,0.9405238577483332,0.6618893410050919,19.97483143304973,0.84239085953849,0.0,1,Expert,9,3
0.8952088132039314,0.8843185945497918,0.664622391548952,0.4130314600464847,20.632044398921703,0.9598159049695116,1.201196454010387,2,Advanced,8,2
0.2158033019352147,0.5423174834973125,0.3492067284837562,0.0,48.46923034115047,0.2550993138372417,4.008171472644655,4,Beginner,7,4
0.9104270978869644,1.0,0.9355283286439066,0.8364606857230842,12.940865945205156,0.8295382635847022,0.467318943978633,4,Expert,6,3
0.465838702028339,0.8848203015944819,0.5101689288056146,0.2492410943121545,27.46907310546765,0.3674862265868546,2.5520748860237426,3,Intermediate,4,4
0.5094357280219323,0.7868452440257809,0.393938578862511,0.0,57.43681606599079,0.3607282631453563,0.5920931293011487,4,Beginner,3,4
0.7300120412901693,0.947472148207268,0.956551050281399,0.5006669631435454,21.050027287018253,0.6522591401263576,0.1123643923146866,1,Advanced,5,2
0.6402860479255215,0.964081278936138,0.5497122399986419,0.2455200351225004,41.1381644230303,0.5212485046086539,1.1028056900829262,2,Intermediate,1,2
0.5215288337083118,0.7287631706940274,0.4067032736770287,0.1576978277097185,37.89742591522915,0.7161218897006395,1.4582027721244877,3,Intermediate,3,3
0.5254826316168033,0.7213792097779759,0.2643158557731604,0.0,30.248760320114545,0.4031641697399808,4.819325537584733,4,Beginner,1,2
0.7744278282275908,0.911610222013428,0.8040989532248948,0.0306742047676729,14.150386965434231,0.7243732470991571,1.0919727579173255,3,Advanced,9,3
0.8710468903354505,1.0,0.8057733093669348,1.0,17.821813770924276,0.905401454280232,0.0,4,Expert,6,2
0.7378971584220024,0.968050055181572,0.8859434887655211,0.4830994712266942,35.79123779324209,0.7209587170689531,1.054992982962376,3,Advanced,3,2
0.5246667417938721,0.8785123841342273,0.4929062729400453,0.4130041876680657,12.907565992485852,0.5141480234571646,3.4944284946810726,4,Intermediate,10,3
0.4741497012629307,0.9116235396553312,0.2009350304582035,0.0,31.63119918979146,0.7324835849193689,1.0642699118332604,3,Intermediate,3,3
0.5705146422625007,0.8386959629128615,0.7763079434983868,0.3451325623986703,31.14824191539533,0.500777967298853,1.6953809159387987,2,Intermediate,1,2
0.928494812288014,0.919557454592732,0.8201846968533507,0.6537892389221069,15.13020244203928,0.65444107697848,0.625420242220612,1,Advanced,6,4
0.6404498014696882,0.6652326407195471,0.1660641570925765,0.0872064167600245,21.58562470508336,0.2554014955953547,3.149216209523608,2,Beginner,9,2
0.3911694038318333,0.6959645624151589,0.5331754149834125,0.4341779799764723,32.75890238234777,0.6960499330106024,1.8519307708186572,3,Intermediate,0,4
0.4071923560788775,0.6022020209834567,0.1315020469198595,0.0603943883332859,43.95301821356793,0.0999788521898698,0.7922814730137215,1,Beginner,7,4
0.8191864022337064,1.0,0.9355497025072952,0.1421823506717577,9.851055927890664,0.6184838709843191,0.0,4,Advanced,1,3
0.4557044476740672,0.7983702403138491,0.7150556021045835,0.3013409949746717,41.72395013878708,0.4613718201635313,2.073362470172945,4,Intermediate,5,4
0.6627304506157817,0.9475989949815842,1.0,0.2773937715151766,40.81572213574043,0.6056022611482481,0.4910340224117469,2,Intermediate,1,3
0.435935655137711,0.8320059912116694,0.6174722989834802,0.0487536670588607,26.59899164424933,0.4478925749602202,0.0711845657737217,1,Intermediate,3,2
0.9408790358456968,0.91480603294751,0.6816950030008946,0.3700179913588537,22.45498946593385,0.4374539262849727,0.3548002343122327,4,Advanced,4,4
0.5930555300687506,0.9405259401493956,0.5039309390371323,0.1097808782661491,55.48121168502768,0.5324307014484032,2.304880565862379,3,Intermediate,0,4
0.8758244772156685,0.9714943000937196,1.0,0.7044974956729273,13.99327074777174,0.8503401008048065,0.128680842368185,1,Expert,5,4
0.7004773126359045,0.9902049340932844,0.8117384885831579,0.8131844313000934,19.222965688960013,0.9356684604821424,0.5190011415844574,1,Expert,1,4
0.6544117411972075,0.9537121817346011,0.6970663997609783,0.4016393496413616,39.86150645860495,0.7324148597872436,0.1085582683919959,4,Advanced,5,2
0.8403800129401434,0.8975351582043096,0.7996400427835353,0.6835112708362383,29.19200608290605,0.7377867715420173,1.266607856918818,1,Advanced,7,4
0.5657113426921178,0.6774446358152176,0.1942424955121457,0.0,45.17176937505982,0.2551102944172115,1.4773981414067758,4,Beginner,4,4
0.4290556842039431,0.5984705826562431,0.4885328208432669,0.0627438227063712,44.57875387343952,0.2009549825967016,3.872775658960618,4,Beginner,8,4
0.9361489997928084,0.9882540269873372,0.8558816479405581,0.664373306031329,13.694638267612763,0.8815060077264838,0.1443875396274376,1,Expert,10,3
0.9685950376788032,0.9613864853029668,0.910260443431127,0.7741525847658706,16.05000042451774,0.915510930425338,0.2903138963487253,3,Expert,7,3
0.9585729221854622,1.0,0.8196936366037672,0.6871295935587995,10.77014755242944,1.0,0.3718031282711825,3,Expert,9,3
0.4756428420383186,0.758229102549974,0.3717416718102596,0.3596314233287013,43.263340411746654,0.6464998054967195,1.5393130660242964,3,Intermediate,3,4
0.2634130359748583,0.6474741392509962,0.2354070102379765,0.2174534647144476,68.60032353712865,0.3578769828834751,1.8554141854578488,1,Beginner,10,4
0.9914399770563512,1.0,0.9115214560008972,0.570585120553968,7.546699476349984,0.8936503560307675,0.2648013755339496,1,Expert,2,3
0.9273597114852992,1.0,1.0,0.849442351461558,8.48397788529238,0.8379754397097268,0.6801443196237024,2,Expert,0,2
0.339015197669815,0.5203767257805529,0.5821228923687867,0.0138439216117193,35.011834333193455,0.365101473517516,3.377781622942508,4,Beginner,8,3
0.949446610249721,0.993843034841879,0.9166930175228872,0.7293244002974607,22.970012887160447,0.8223721570112521,0.042668137066027,2,Expert,0,4
0.517552366948547,0.8919464892853248,0.7386668426304165,0.371037992141642,35.140597012632384,0.1424916945563957,2.0167028186484663,4,Intermediate,9,4
0.5978923846357904,0.7958399698566079,0.6358143585397723,0.2563595446418535,45.38980403815784,0.6070190693666732,2.088735622881146,2,Intermediate,2,4
0.3894947568048528,0.914501668931506,0.8581817641931166,0.2117675196166867,34.26001616952151,0.5463503534128551,3.532337024710338,4,Intermediate,6,4
0.9606240297703332,1.0,0.8942073101899983,0.326826116587112,19.870052508032565,0.7086186471685797,0.0,3,Advanced,8,4
0.8892027220822735,1.0,0.8560684933577223,0.7980241400068565,21.561701681976157,0.8479813752075315,0.35191298096799,1,Expert,3,4
0.8274631319191813,0.9827434518873764,0.9841777913724112,0.9743202550519728,26.822257978620584,0.8677380967630214,0.0,1,Expert,4,4
0.4662134248320913,0.8448432160523787,0.6320000548924728,0.283219478258797,43.1193746213183,0.4032709540044005,1.8404404435015451,4,Intermediate,3,4
0.5090176074649806,0.6495434918424887,0.2182399296183408,0.0898975552855778,13.392114790054675,0.2935299615538638,5.996271266707144,1,Beginner,8,3
0.6485840307859787,1.0,0.7829021090736075,0.8403314316982171,24.04652161503944,0.7156825564570205,0.9486259109794865,4,Advanced,3,3
0.938877643520962,0.9905303887347816,0.9292650146337674,0.6851444420376267,28.10786675345851,1.0,0.513973840209122,3,Expert,5,2
0.4178552503002911,0.875433875959503,0.2195587084486944,0.0800835495698089,22.72416781308846,0.4785620344940616,1.8592367278929527,3,Beginner,7,2
0.5799733852082491,0.4854841024034009,0.0431276122977118,0.0,54.90663849822656,0.3746884401404068,3.153384989471124,2,Beginner,3,4
0.919369141232342,1.0,0.8820732174442426,0.7990878045445823,24.051893719373112,0.714582165458678,0.0,1,Expert,8,3
0.7061788744974946,1.0,0.9847827808222576,0.6432506435746871,14.234208621987946,0.953892332429513,0.0,1,Expert,3,4
0.7350064399532433,0.9218815808538404,0.6786760775956093,0.8405903894719291,29.664928167495077,0.7886874129635223,1.1183796982526988,3,Advanced,9,4
0.744044732292831,0.9889584815851212,0.8866231464627403,0.9528505537386456,28.38641972751824,0.9563378924346716,0.0,2,Expert,1,2
0.3041914527202005,0.420624053161644,0.3230458721178372,0.012447812783782,45.18741178091531,0.3721119988358863,3.669796764044916,1,Beginner,3,2
0.5028336474896765,0.9867401527738422,0.5577477571670973,0.414429796185266,38.08033398851703,0.6279848994303614,2.2190930460883367,3,Intermediate,0,4
0.407015368081761,0.4962099455738085,0.2247022369899321,0.1334994718176395,50.90065305381145,0.0904556913373302,3.9834270917570738,3,Beginner,0,4
0.836404362607423,0.9803366588705864,0.4417012959068092,0.5981435967971223,14.965205904959165,0.5493925510261561,0.3680686127385054,4,Advanced,10,3
0.8240223063605687,0.92252864901123,0.7475567230867999,0.596737358625034,17.86004902765321,0.6260719306083246,1.3375489347304033,3,Advanced,7,3
0.4599737115709441,1.0,0.6830239493198806,0.0982475181738284,41.15113992117474,0.5386543581914833,0.9833752380252612,1,Intermediate,5,4
0.7404501926690356,0.9658797445415838,0.7776594724803059,0.3835833950336771,30.22879666917604,0.6533728866995754,0.7703028306945334,3,Advanced,7,2
0.6238876268652864,0.9391913888339016,0.8121680040086309,0.5413021654000392,29.69536367015826,0.8305596237453222,0.015492149814993,2,Advanced,0,4
0.2416487386295568,0.7397359519311366,0.3077426449158795,0.0374689681873527,44.38856210796849,0.2017818456855914,3.669108302223121,3,Beginner,0,2
0.9254828756779242,0.9975144661999736,0.7958411077499131,1.0,26.03374375190314,0.8531698038661226,0.0114716032293137,1,Expert,8,2
0.8791085752156925,1.0,0.8788488784142363,0.8156450800562534,17.89795159615,0.8344949863933714,0.0,2,Expert,0,3
0.1831177484029692,0.8158058223538847,0.2283958509917985,0.0732032317186828,79.88669687822528,0.5274660150884105,2.5401515680694136,1,Beginner,9,3
0.621633507677066,0.835796039176706,0.5082619347314241,0.2705675533355256,43.01837412269157,0.4779389750737093,1.5806077756205217,1,Intermediate,4,3
0.8000464524985118,0.9678454424607852,0.6694030648334369,0.7154270076373024,26.023103338088603,0.5125114623909298,0.4640599991585213,4,Advanced,5,4
0.564397931011321,1.0,0.8749031737060827,0.6618615929259998,30.58117011949654,0.7006651779052355,0.0,2,Advanced,5,4
0.5423355297850609,1.0,0.556946494719121,0.0610882939474261,49.72329051723126,0.594620024621903,2.2268728636964235,4,Intermediate,5,4
0.3502399227698104,0.6422933801091235,0.1451979346022755,0.0428543677839412,21.029214370849296,0.3202685177802123,3.675031010132748,2,Beginner,6,2
0.8543953442236507,1.0,1.0,0.863158700276045,3.0,0.9313042971805864,0.0,4,Expert,5,4
0.3572562137740841,0.637566945039114,0.0510405845022176,0.0481413031319707,75.05264115602013,0.4236299429693794,3.254559817714218,3,Beginner,0,2
0.3034286430789648,0.831141386699399,0.6717603564994753,0.0545299407327389,32.883608594128034,0.396234538549653,3.00202925184313,4,Intermediate,8,2
0.6030142483892865,0.9611946353534028,0.9936129152270432,0.5365699658133869,11.17238393907174,0.7470140072446083,0.4626599264272905,2,Advanced,1,3
0.8112676311889906,0.9772805606357852,0.7289886233207288,0.4523479976508116,32.3855392798281,1.0,0.1278178615671858,2,Expert,10,3
0.4485615442026918,0.9359046058177736,0.5811625896421186,0.0,44.24838538513716,0.6901435341205857,0.6428235962225702,2,Intermediate,1,3
0.3227096704827339,0.3577423664122818,0.3982797794277193,0.0791620030394241,34.10977353448535,0.2579099329742904,0.7489958958272416,4,Beginner,9,3
0.3510206752067784,0.7192398379373441,0.2770545914539597,0.0,63.39439433473424,0.5368778254472448,3.74183498298428,1,Beginner,7,2
0.3996033685185804,0.8753204510295349,0.6842827603339271,0.2409981884805311,61.86597999697309,0.7144681178705627,1.1924722352829844,2,Intermediate,10,3
